property_id,legacy_code,display_name,record_type,status,parent_property_id,project_legacy_code,unit_reference_hint,building_portal,floor_label,floor_level,building_door,updated_at,created_at
2112eb20-4f53-4e03-9e60-cf29bd9fd62c,PM0011-B3P3_BB,Unidad B3 P3 BB en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:09.202779+00:00,2026-02-18T11:45:27.848177+00:00
a577b208-8ed7-48f2-9770-26b3021092e4,PM0011-B3P3_BC,Unidad B3 P3 BC en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:09.290837+00:00,2026-02-18T11:45:27.848177+00:00
bdbd3806-e217-4435-baa8-a315ba60dfda,PM00642,Luminal Home: obra nueva en Fuengirola - Torreblanca,project,available,,PM00642,,,,,,2026-02-19T12:46:48.085563+00:00,2026-02-19T12:45:41.762736+00:00
10e9056b-142a-4c28-87da-afba514266d6,PM00642-U1,Vivienda U1 en Luminal Home,unit,available,bdbd3806-e217-4435-baa8-a315ba60dfda,PM00642,,,"BL5, Planta1",1,,2026-02-19T12:48:14.094315+00:00,2026-02-19T12:45:41.762736+00:00
78a88d3d-0425-472b-9002-be5a94e7d210,PM00642-U2,Vivienda U2 en Luminal Home,unit,available,bdbd3806-e217-4435-baa8-a315ba60dfda,PM00642,,,"BL5, Planta1",1,,2026-02-19T12:48:14.280021+00:00,2026-02-19T12:45:41.762736+00:00
9546816a-6d1e-4c3b-9f9b-b7e295f7d2a1,PM00642-U3,Vivienda U3 en Luminal Home,unit,available,bdbd3806-e217-4435-baa8-a315ba60dfda,PM00642,,,"BL4, Planta2",2,,2026-02-19T12:48:14.36746+00:00,2026-02-19T12:45:41.762736+00:00
cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,Orion: obra nueva en Mijas,project,available,,PM0074,,,,,,2026-02-19T12:32:13.277217+00:00,2026-02-18T11:45:28.249854+00:00
da39f556-79fc-4a30-a0dc-5b12dd21ddc7,PM0074-01,Unidad 1 en Orion (Manilva),unit,available,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta baja,0,,2026-02-19T11:50:09.46624+00:00,2026-02-18T11:45:27.848177+00:00
66bcc66f-cf67-48a1-a55d-00bcfa09722d,PM0074-02,Unidad 2 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta baja,0,,2026-02-19T11:50:09.56649+00:00,2026-02-18T11:45:27.848177+00:00
670866ad-e7c4-4bc5-b61c-941cfc4c84dd,PM0074-03,Unidad 3 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta baja,0,,2026-02-19T11:50:09.81776+00:00,2026-02-18T11:45:27.848177+00:00
117bc482-727c-4b32-bf13-52684f6d60a8,PM0074-04,Unidad 4 en Orion (Manilva),unit,available,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 1,1,,2026-02-19T11:50:09.911794+00:00,2026-02-18T11:45:27.848177+00:00
40ff2571-99f9-4894-a3f0-703b5b10f825,PM0074-05,Unidad 5 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 1,1,,2026-02-19T11:50:10.002516+00:00,2026-02-18T11:45:28.249854+00:00
53eaa62a-29c6-458e-ad6f-9f9bf8d149d7,PM0074-06,Unidad 6 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 1,1,,2026-02-19T11:50:10.093395+00:00,2026-02-18T11:45:28.249854+00:00
2a485d6d-f858-4d02-b80a-6a152fa7518c,PM0074-07,Unidad 7 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 2,2,,2026-02-19T11:50:10.188845+00:00,2026-02-18T11:45:28.249854+00:00
ccfe328a-e205-409d-b8dd-b4506475887f,PM0074-08,Unidad 8 en Orion (Manilva),unit,available,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 2,2,,2026-02-19T11:50:10.277836+00:00,2026-02-18T11:45:28.249854+00:00
c63cced9-4cce-4a51-bfff-252833392d40,PM0074-09,Unidad 9 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 2,2,,2026-02-19T11:50:10.371268+00:00,2026-02-18T11:45:28.249854+00:00
bec89baf-e867-4273-bfa6-3eaf975f52fa,PM0074-10,Unidad 10 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 3,3,,2026-02-19T11:50:10.458995+00:00,2026-02-18T11:45:28.249854+00:00
3fff2246-1c35-4b75-8303-7a85fdcde4a4,PM0074-11,Unidad 11 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 3,3,,2026-02-19T11:50:10.548589+00:00,2026-02-18T11:45:28.249854+00:00
daa57755-27e3-40e4-b2ad-9c7d5a22a5e7,PM0074-12,Unidad 12 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 3,3,,2026-02-19T11:50:10.637808+00:00,2026-02-18T11:45:28.249854+00:00
2f6e885f-711f-44af-ba8f-32de85e3ac9f,PM0074-13,Unidad 13 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 4,4,,2026-02-19T11:50:10.725139+00:00,2026-02-18T11:45:28.249854+00:00
bd16090c-32a9-45bc-9340-1901079222a4,PM0074-14,Unidad 14 en Orion (Manilva),unit,available,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 4,4,,2026-02-19T11:50:10.819962+00:00,2026-02-18T11:45:28.249854+00:00
d0da6908-f680-4de4-be53-65dfaf153065,PM0074-15,Unidad 15 en Orion (Manilva),unit,available,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 4,4,,2026-02-19T11:50:10.911123+00:00,2026-02-18T11:45:28.249854+00:00
bd79f636-d999-424c-b793-a69d8fbf4088,PM0074-16,Unidad 16 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Atico,5,,2026-02-19T11:50:10.99968+00:00,2026-02-18T11:45:28.249854+00:00
abaa0f64-bf0b-4d32-baeb-0818de0e88c5,PM0074-17,Unidad 17 en Orion (Manilva),unit,available,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta baja,0,,2026-02-19T11:50:11.081012+00:00,2026-02-18T11:45:28.249854+00:00
7beb00fb-bd1b-4109-b4e2-60a6ed0a7336,PM0074-18,Unidad 18 en Orion (Manilva),unit,available,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta baja,0,,2026-02-19T11:50:11.203629+00:00,2026-02-18T11:45:28.249854+00:00
d54e81d8-503a-46cb-a890-60fbaed5f969,PM0074-19,Unidad 19 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 1,1,,2026-02-19T11:50:11.295209+00:00,2026-02-18T11:45:28.249854+00:00
76d2093f-4cb3-4bac-9d15-ee15de734ffd,PM0074-20,Unidad 20 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 1,1,,2026-02-19T11:50:11.383442+00:00,2026-02-18T11:45:28.249854+00:00
f6629064-0ff1-48c2-849f-41019adca703,PM0074-21,Unidad 21 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 1,1,,2026-02-19T11:50:11.515927+00:00,2026-02-18T11:45:28.249854+00:00
886c2511-3354-4080-8eda-e7d2a988ba4e,PM0074-22,Unidad 22 en Orion (Manilva),unit,sold,cb0123dc-8712-4cc8-93f0-563c44e20ef4,PM0074,,,Planta 2,2,,2026-02-19T11:50:11.613214+00:00,2026-02-18T11:45:28.249854+00:00
